indice_tiempo,bolsa_g,burcap,merval,merval_arg,merval_25
2010-08-09,137357.8,8749.45,2427.68,1885.34,2460.17
2010-08-10,136283.9,8666.03,2402.44,1875.21,2437.08
2010-08-11,132173.1,8408.02,2349.33,1863.36,2384.31
2010-08-12,132805.4,8457.95,2366.49,1884.23,2401.63
2010-08-13,132588.5,8442.45,2367.98,1885.15,2403.52
2010-08-14,,,,,
2010-08-15,,,,,
2010-08-16,,,,,
2010-08-17,135456.9,8629.67,2435.65,1938.4,2469.44
2010-08-18,137222.7,8765.58,2466.7,1975.23,2501.22
2010-08-19,135345.9,8649.4,2429.28,1955.05,2465.21
2010-08-20,135267.3,8668.38,2438.97,1976.41,2474.8
2010-08-21,,,,,
2010-08-22,,,,,
2010-08-23,132073.5,8445.09,2368.63,1913.0,2404.9
2010-08-24,128459.6,8175.57,2293.29,1846.2,2330.96
2010-08-25,129634.0,8274.35,2331.13,1889.37,2366.16
2010-08-26,128856.1,8217.78,2321.44,1883.67,2356.47
2010-08-27,131040.8,8322.12,2349.07,1885.63,2385.78
2010-08-28,,,,,
2010-08-29,,,,,
2010-08-30,129056.5,8185.51,2307.2,1861.24,2345.56
2010-08-31,129923.6,8258.42,2336.89,1888.41,2372.52
2010-09-01,133066.0,8454.17,2394.76,1919.62,2430.13
2010-09-02,134382.6,8544.28,2415.92,1937.77,2453.01
2010-09-03,135114.5,8571.82,2423.22,1932.75,2464.1
2010-09-04,,,,,
2010-09-05,,,,,
2010-09-06,135566.3,8595.53,2437.93,1948.06,2479.69
2010-09-07,133879.2,8486.77,2418.75,1940.47,2458.0
2010-09-08,134014.5,8499.95,2419.92,1939.16,2457.67
2010-09-09,134626.4,8560.49,2431.09,1951.84,2469.18
2010-09-10,135203.1,8593.55,2436.77,1956.51,2476.09
2010-09-11,,,,,
2010-09-12,,,,,
2010-09-13,136280.5,8669.61,2457.92,1963.72,2495.36
2010-09-14,135845.7,8648.22,2442.83,1952.3,2479.29
2010-09-15,135162.7,8587.54,2439.28,1951.26,2474.76
2010-09-16,135811.6,8627.1,2447.07,1958.1,2482.75
2010-09-17,136303.9,8660.05,2473.43,1989.21,2507.93
2010-09-18,,,,,
2010-09-19,,,,,
2010-09-20,138947.0,8864.87,2533.29,2040.29,2565.95
2010-09-21,139242.3,8882.9,2531.68,2031.59,2563.17
2010-09-22,139576.3,8908.22,2531.64,2036.68,2564.36
2010-09-23,139621.8,8888.95,2522.76,2021.89,2556.81
2010-09-24,142154.9,9088.38,2577.74,2076.69,2609.99
2010-09-25,,,,,
2010-09-26,,,,,
2010-09-27,142400.0,9105.89,2600.63,2105.22,2632.8
2010-09-28,144901.8,9292.86,2651.19,2155.93,2681.87
2010-09-29,144903.7,9280.38,2641.41,2142.39,2673.46
2010-09-30,145193.0,9275.91,2643.42,2135.73,2676.28
2010-10-01,145583.3,9287.56,2652.29,2133.63,2683.13
2010-10-02,,,,,
2010-10-03,,,,,
2010-10-04,144318.7,9191.61,2624.62,2123.06,2657.58
2010-10-05,146685.9,9337.35,2666.32,2154.92,2698.94
2010-10-06,146280.0,9319.8,2661.82,2148.71,2693.57
2010-10-07,145545.7,9257.56,2641.4,2128.72,2674.21
2010-10-08,148325.6,9470.53,2699.49,2167.02,2728.32
2010-10-09,,,,,
2010-10-10,,,,,
2010-10-11,,,,,
2010-10-12,148960.3,9495.55,2719.71,2184.85,2747.9
2010-10-13,149805.6,9547.27,2729.54,2193.2,2757.66
2010-10-14,150315.2,9591.91,2730.55,2183.48,2756.58
2010-10-15,150283.0,9566.13,2735.47,2195.15,2765.66
2010-10-16,,,,,
2010-10-17,,,,,
2010-10-18,151160.1,9613.4,2750.37,2217.18,2783.88
2010-10-19,148736.6,9482.75,2727.92,2220.63,2760.54
2010-10-20,151815.9,9719.33,2809.4,2305.37,2841.22
2010-10-21,152206.7,9750.76,2820.28,2318.2,2850.61
2010-10-22,153596.0,9852.83,2851.91,2347.46,2881.38
2010-10-23,,,,,
2010-10-24,,,,,
2010-10-25,155807.8,10011.6,2916.55,2419.14,2944.9
2010-10-26,155643.8,10019.28,2920.44,2422.31,2946.86
2010-10-27,,,,,
2010-10-28,157269.3,10102.25,2954.86,2467.26,2979.03
2010-10-29,158855.2,10224.57,3007.41,2528.5,3029.75
2010-10-30,,,,,
2010-10-31,,,,,
2010-11-01,161217.0,10387.1,3076.9,2604.37,3101.29
2010-11-02,162995.3,10510.8,3110.3,2612.95,3129.12
2010-11-03,165837.8,10751.68,3205.79,2727.53,3220.67
2010-11-04,171652.8,11151.34,3339.97,2870.43,3352.98
2010-11-05,172750.3,11178.09,3352.33,2872.63,3371.24
2010-11-06,,,,,
2010-11-07,,,,,
2010-11-08,172565.4,11101.89,3324.27,2818.44,3347.14
2010-11-09,172077.9,11043.22,3305.76,2793.07,3333.67
2010-11-10,173189.4,11099.69,3310.97,2804.98,3341.82
2010-11-11,173824.9,11180.07,3340.65,2850.02,3370.72
2010-11-12,168633.2,10814.5,3215.48,2723.36,3245.33
2010-11-13,,,,,
2010-11-14,,,,,
2010-11-15,170951.3,10978.08,3270.78,2784.37,3299.37
2010-11-16,164553.8,10528.89,3122.7,2658.34,3154.76
2010-11-17,166308.2,10653.66,3164.4,2680.72,3191.85
2010-11-18,170417.8,10941.87,3251.65,2756.83,3278.77
2010-11-19,171318.4,10975.91,3260.8,2775.2,3293.39
2010-11-20,,,,,
2010-11-21,,,,,
2010-11-22,,,,,
2010-11-23,167703.1,10720.99,3201.07,2734.68,3235.23
2010-11-24,170144.8,10893.48,3283.42,2823.33,3317.59
2010-11-25,171280.1,10945.42,3321.15,2863.98,3359.53
2010-11-26,171059.2,10900.39,3302.88,2847.72,3346.93
2010-11-27,,,,,
2010-11-28,,,,,
2010-11-29,169544.3,10795.77,3270.1,2831.53,3315.45
2010-11-30,169624.8,10781.4,3261.49,2812.45,3308.01
2010-12-01,174154.1,11090.09,3367.15,2898.94,3411.74
2010-12-02,176219.1,11249.72,3434.4,2953.02,3470.83
2010-12-03,176186.5,11223.75,3422.43,2929.58,3459.28
2010-12-04,,,,,
2010-12-05,,,,,
2010-12-06,177732.7,11338.9,3456.47,2956.94,3492.03
2010-12-07,178565.2,11371.52,3428.04,2921.52,3470.77
2010-12-08,,,,,
2010-12-09,176876.9,11241.93,3368.73,2868.06,3414.92
2010-12-10,178531.0,11379.06,3390.87,2880.61,3434.09
2010-12-11,,,,,
2010-12-12,,,,,
2010-12-13,181208.9,11561.99,3418.87,2881.87,3459.74
2010-12-14,179491.0,11441.94,3383.14,2849.8,3422.48
2010-12-15,176024.1,11191.69,3289.5,2768.43,3331.03
2010-12-16,178000.5,11316.57,3336.72,2800.8,3378.59
2010-12-17,180094.5,11472.26,3403.08,2860.79,3440.99
2010-12-18,,,,,
2010-12-19,,,,,
2010-12-20,182281.4,11625.11,3465.31,2908.99,3496.68
2010-12-21,182441.7,11590.85,3442.95,2886.11,3482.27
2010-12-22,184034.6,11686.87,3476.26,2924.49,3517.03
2010-12-23,184507.0,11683.19,3476.42,2921.29,3521.62
2010-12-24,,,,,
2010-12-25,,,,,
2010-12-26,,,,,
2010-12-27,184612.9,11671.42,3477.51,2930.7,3529.68
2010-12-28,185323.9,11691.26,3494.9,2951.71,3553.66
2010-12-29,187708.0,11811.81,3522.6,2968.82,3589.17
2010-12-30,188392.4,11857.45,3523.59,2964.83,3591.32
2010-12-31,,,,,
2011-01-01,,,,,
2011-01-02,,,,,
2011-01-03,193417.9,12129.55,3628.48,3078.13,3695.58
2011-01-04,193719.7,12312.61,3613.73,3080.67,3684.6
2011-01-05,194836.0,12415.78,3604.8,3074.63,3687.72
2011-01-06,196126.9,12457.89,3603.44,3086.1,3687.08
2011-01-07,193728.6,12226.46,3546.26,3025.62,3627.49
2011-01-08,,,,,
2011-01-09,,,,,
2011-01-10,193234.3,12228.88,3540.59,3021.61,3619.13
2011-01-11,194047.7,12289.11,3545.71,3015.11,3624.9
2011-01-12,197276.0,12479.72,3601.45,3049.9,3680.36
2011-01-13,193622.0,12190.54,3543.47,3027.0,3623.29
2011-01-14,193702.5,12095.14,3539.06,3017.76,3620.01
2011-01-15,,,,,
2011-01-16,,,,,
2011-01-17,195626.1,12209.67,3563.35,3044.36,3645.46
2011-01-18,196981.9,12282.64,3613.81,3104.51,3692.96
2011-01-19,198015.8,12278.25,3636.9,3139.72,3715.13
2011-01-20,197602.0,12209.72,3664.82,3177.43,3742.07
2011-01-21,196780.7,12149.82,3648.26,3158.36,3727.37
2011-01-22,,,,,
2011-01-23,,,,,
2011-01-24,196547.5,12123.17,3631.8,3144.47,3712.31
2011-01-25,195218.6,12081.03,3604.77,3118.36,3687.06
2011-01-26,197143.1,12179.74,3642.2,3145.71,3726.46
2011-01-27,196560.2,12143.63,3616.79,3117.75,3703.53
2011-01-28,195490.5,11995.79,3583.11,3077.2,3669.18
2011-01-29,,,,,
2011-01-30,,,,,
2011-01-31,195789.8,12012.82,3593.13,3079.66,3677.79
2011-02-01,198098.3,12270.95,3635.26,3110.5,3723.29
2011-02-02,198280.0,12295.73,3640.98,3109.43,3728.14
2011-02-03,198162.7,12252.1,3639.33,3120.16,3730.65
2011-02-04,197153.2,12209.76,3631.22,3110.86,3720.86
2011-02-05,,,,,
2011-02-06,,,,,
2011-02-07,193895.7,12057.14,3559.72,3045.49,3650.48
2011-02-08,193837.0,12056.66,3567.4,3052.73,3654.54
2011-02-09,191473.0,11863.71,3505.68,2986.73,3590.33
2011-02-10,187448.0,11650.45,3414.06,2891.99,3494.36
2011-02-11,189657.2,11818.75,3460.04,2924.77,3538.72
2011-02-12,,,,,
2011-02-13,,,,,
2011-02-14,192250.1,11996.44,3508.93,2967.62,3586.89
2011-02-15,191547.2,11934.08,3490.21,2945.5,3570.38
2011-02-16,193281.0,12025.79,3545.39,2996.63,3626.92
2011-02-17,192732.5,12017.82,3538.38,2986.29,3622.63
2011-02-18,192359.3,11996.74,3537.06,2984.51,3622.25
2011-02-19,,,,,
2011-02-20,,,,,
2011-02-21,191588.8,11957.3,3515.45,2960.38,3600.15
2011-02-22,189169.1,11959.89,3476.8,2916.72,3558.08
2011-02-23,186923.0,11977.2,3429.08,2842.0,3503.76
2011-02-24,183955.8,11776.58,3382.71,2823.5,3458.32
2011-02-25,186929.6,12011.84,3435.44,2873.52,3512.55
2011-02-26,,,,,
2011-02-27,,,,,
2011-02-28,188118.1,12080.88,3455.65,2901.38,3535.58
2011-03-01,186655.8,12034.64,3426.86,2868.02,3506.37
2011-03-02,187336.6,12125.89,3426.28,2840.55,3504.97
2011-03-03,189511.2,12231.11,3474.97,2895.65,3560.08
2011-03-04,189081.7,12213.06,3467.72,2891.88,3554.36
2011-03-05,,,,,
2011-03-06,,,,,
2011-03-07,,,,,
2011-03-08,,,,,
2011-03-09,189335.6,12275.32,3457.52,2889.54,3547.64
2011-03-10,186530.0,12086.17,3405.92,2857.67,3497.78
2011-03-11,186143.8,12049.04,3403.51,2858.3,3495.02
2011-03-12,,,,,
2011-03-13,,,,,
2011-03-14,184177.3,11885.29,3357.99,2802.55,3448.27
2011-03-15,180216.2,11442.32,3263.27,2707.94,3347.4
2011-03-16,176719.7,11176.53,3197.53,2657.11,3280.52
2011-03-17,180393.3,11356.38,3260.82,2699.19,3344.17
2011-03-18,181931.2,11518.07,3277.87,2716.72,3364.17
2011-03-19,,,,,
2011-03-20,,,,,
2011-03-21,185408.0,11503.6,3332.95,2758.53,3418.27
2011-03-22,184606.9,11267.67,3321.54,2741.88,3407.83
2011-03-23,185510.3,11299.93,3348.83,2761.1,3434.32
2011-03-24,,,,,
2011-03-25,,,,,
2011-03-26,,,,,
2011-03-27,,,,,
2011-03-28,185168.8,11299.54,3313.18,2719.26,3398.36
2011-03-29,186057.5,11409.85,3324.19,2717.57,3408.34
2011-03-30,188222.5,11581.58,3376.44,2760.0,3459.91
2011-03-31,189288.7,11715.46,3388.03,2759.82,3474.44
2011-04-01,192189.5,11917.63,3471.95,2833.64,3556.73
2011-04-02,,,,,
2011-04-03,,,,,
2011-04-04,193789.1,12014.56,3513.34,2875.09,3596.67
2011-04-05,193637.6,12022.2,3511.05,2878.8,3592.28
2011-04-06,193875.1,12035.33,3503.99,2880.41,3586.69
2011-04-07,191254.0,11847.63,3456.52,2835.9,3538.98
2011-04-08,192028.0,11889.47,3480.39,2845.94,3561.33
2011-04-09,,,,,
2011-04-10,,,,,
2011-04-11,190801.4,11808.86,3448.12,2818.04,3528.73
2011-04-12,188501.9,11654.7,3401.55,2787.43,3482.59
2011-04-13,188511.3,11666.42,3407.24,2801.0,3489.46
2011-04-14,187126.0,11568.82,3381.57,2777.93,3464.53
2011-04-15,187236.8,11573.69,3381.25,2772.01,3464.75
2011-04-16,,,,,
2011-04-17,,,,,
2011-04-18,183247.2,11303.73,3300.98,2705.9,3380.08
2011-04-19,184571.4,11394.94,3332.27,2726.4,3409.06
2011-04-20,187179.3,11575.5,3413.94,2797.43,3490.29
2011-04-21,,,,,
2011-04-22,,,,,
2011-04-23,,,,,
2011-04-24,,,,,
2011-04-25,186951.1,11562.63,3401.15,2787.85,3476.65
2011-04-26,186099.4,11493.15,3374.2,2757.0,3447.74
2011-04-27,186127.4,11510.0,3377.29,2756.28,3449.76
2011-04-28,186407.2,11507.09,3375.96,2755.91,3451.54
2011-04-29,188451.9,11616.27,3406.02,2781.18,3489.41
2011-04-30,,,,,
2011-05-01,,,,,
2011-05-02,187783.3,11554.15,3395.64,2775.38,3480.25
2011-05-03,186978.4,11497.08,3375.34,2767.24,3462.14
2011-05-04,185375.9,11409.98,3352.22,2750.14,3437.01
2011-05-05,183678.1,11292.25,3305.69,2716.82,3391.09
2011-05-06,184463.3,11349.38,3315.84,2723.85,3400.43
2011-05-07,,,,,
2011-05-08,,,,,
2011-05-09,185612.5,11430.81,3359.07,2763.26,3442.34
2011-05-10,188491.8,11625.53,3422.12,2815.86,3503.98
2011-05-11,186930.6,11519.37,3384.57,2787.13,3465.45
2011-05-12,187270.6,11548.79,3389.73,2793.93,3476.06
2011-05-13,185793.6,11454.23,3378.18,2785.65,3460.59
2011-05-14,,,,,
2011-05-15,,,,,
2011-05-16,186381.8,11486.23,3372.21,2769.15,3453.9
2011-05-17,186165.4,11482.99,3365.25,2762.33,3445.82
2011-05-18,187207.9,11548.97,3388.75,2789.44,3471.48
2011-05-19,187391.2,11530.68,3385.77,2787.58,3466.96
2011-05-20,187493.2,11529.37,3383.79,2780.8,3464.78
2011-05-21,,,,,
2011-05-22,,,,,
2011-05-23,184707.6,11345.0,3323.07,2730.08,3403.94
2011-05-24,182820.7,11212.26,3282.41,2687.6,3363.0
2011-05-25,,,,,
2011-05-26,182343.6,11173.12,3268.55,2667.36,3349.81
2011-05-27,183099.3,11207.21,3265.82,2661.79,3346.07
2011-05-28,,,,,
2011-05-29,,,,,
2011-05-30,181932.3,11124.87,3244.79,2645.74,3325.44
2011-05-31,182577.3,11138.88,3250.91,2642.39,3329.9
2011-06-01,178947.0,10886.28,3176.36,2575.79,3254.35
2011-06-02,176609.7,10746.41,3150.34,2547.61,3227.47
2011-06-03,176418.0,10727.77,3164.97,2565.64,3242.86
2011-06-04,,,,,
2011-06-05,,,,,
2011-06-06,173950.3,10549.23,3122.08,2534.5,3198.88
2011-06-07,174578.9,10557.34,3125.01,2537.63,3201.73
2011-06-08,174928.1,10605.15,3123.29,2538.2,3199.65
2011-06-09,178494.1,10846.69,3232.86,2637.55,3308.95
2011-06-10,177878.3,10808.83,3227.77,2643.14,3303.63
2011-06-11,,,,,
2011-06-12,,,,,
2011-06-13,176611.4,10729.79,3202.28,2623.17,3278.83
2011-06-14,178854.3,10907.58,3265.62,2682.05,3339.7
2011-06-15,178398.0,10871.52,3244.09,2665.71,3319.44
2011-06-16,177911.6,10841.31,3235.0,2666.72,3315.76
2011-06-17,179861.8,11003.59,3269.28,2697.29,3348.58
2011-06-18,,,,,
2011-06-19,,,,,
2011-06-20,,,,,
2011-06-21,182959.8,11227.67,3330.02,2753.15,3407.84
2011-06-22,182575.4,11227.56,3333.58,2761.15,3410.71
2011-06-23,182106.1,11184.63,3313.88,2751.54,3392.67
2011-06-24,181042.9,11089.38,3287.62,2736.17,3369.68
2011-06-25,,,,,
2011-06-26,,,,,
2011-06-27,182069.4,11174.68,3314.71,2760.43,3397.59
2011-06-28,182475.7,11219.95,3326.94,2769.61,3408.53
2011-06-29,184520.0,11347.94,3353.82,2784.82,3436.14
2011-06-30,184950.8,11377.87,3360.64,2795.41,3445.52
2011-07-01,186403.0,11501.41,3396.0,2829.45,3480.52
2011-07-02,,,,,
2011-07-03,,,,,
2011-07-04,187304.6,11566.77,3418.11,2853.77,3504.93
2011-07-05,187773.3,11592.05,3430.18,2862.05,3518.48
2011-07-06,188567.2,11673.63,3461.75,2898.51,3550.9
2011-07-07,189527.4,11731.37,3487.21,2914.4,3576.56
2011-07-08,188445.3,11663.72,3470.74,2909.18,3560.64
2011-07-09,,,,,
2011-07-10,,,,,
2011-07-11,184744.4,11426.17,3396.2,2849.65,3483.16
2011-07-12,183020.3,11291.38,3348.63,2810.54,3436.8
2011-07-13,183661.6,11320.84,3356.44,2811.22,3444.42
2011-07-14,181040.6,11143.53,3302.44,2767.01,3388.98
2011-07-15,181686.4,11211.05,3326.57,2785.5,3412.9
2011-07-16,,,,,
2011-07-17,,,,,
2011-07-18,180159.8,11111.84,3294.6,2756.89,3379.6
2011-07-19,181336.7,11192.73,3324.99,2779.06,3412.12
2011-07-20,181978.3,11244.62,3335.56,2791.12,3422.04
2011-07-21,184026.1,11383.28,3366.91,2812.73,3453.32
2011-07-22,183556.2,11347.82,3356.35,2803.32,3442.58
2011-07-23,,,,,
2011-07-24,,,,,
2011-07-25,182475.9,11260.94,3330.88,2774.98,3417.08
2011-07-26,184341.1,11392.04,3368.64,2800.48,3455.08
2011-07-27,179962.0,11075.26,3270.62,2721.86,3357.5
2011-07-28,179422.4,11041.88,3270.97,2733.65,3357.72
2011-07-29,181305.9,11214.87,3321.85,2778.06,3405.97
2011-07-30,,,,,
2011-07-31,,,,,
2011-08-01,182186.7,11280.11,3336.21,2785.35,3419.3
2011-08-02,180471.6,11142.48,3316.48,2776.76,3400.67
2011-08-03,179793.5,11109.97,3308.75,2775.48,3392.11
2011-08-04,170165.2,10475.3,3109.86,2623.33,3188.06
2011-08-05,168416.7,10379.77,3067.61,2588.88,3143.09
2011-08-06,,,,,
2011-08-07,,,,,
2011-08-08,152191.9,9309.87,2738.41,2322.95,2806.78
2011-08-09,157855.0,9722.32,2864.02,2424.4,2929.8
2011-08-10,155028.4,9518.18,2809.75,2381.59,2875.42
2011-08-11,161005.8,9924.67,2949.01,2502.54,3019.21
2011-08-12,162192.4,9973.43,2966.99,2523.33,3041.41
2011-08-13,,,,,
2011-08-14,,,,,
2011-08-15,164545.7,10113.47,2989.67,2526.91,3063.7
2011-08-16,164967.9,10154.49,2983.62,2514.83,3055.4
2011-08-17,165139.6,10176.01,2993.83,2527.54,3064.22
2011-08-18,158920.5,9771.91,2870.49,2432.56,2936.41
2011-08-19,156704.9,9609.85,2825.38,2402.16,2894.07
2011-08-20,,,,,
2011-08-21,,,,,
2011-08-22,,,,,
2011-08-23,159995.4,9851.84,2895.63,2460.25,2965.13
2011-08-24,160839.2,9915.53,2908.48,2469.94,2978.49
2011-08-25,158849.5,9777.64,2865.76,2432.26,2935.75
2011-08-26,159752.9,9831.55,2883.89,2447.27,2955.39
2011-08-27,,,,,
2011-08-28,,,,,
2011-08-29,162689.5,10024.75,2943.25,2494.39,3018.54
2011-08-30,163194.2,10070.84,2960.0,2506.64,3034.38
2011-08-31,163306.4,10068.57,2964.79,2507.02,3040.23
2011-09-01,161741.4,9962.26,2927.09,2471.1,3002.56
2011-09-02,158931.6,9775.24,2872.11,2431.31,2946.53
2011-09-03,,,,,
2011-09-04,,,,,
2011-09-05,154813.6,9488.16,2783.34,2360.69,2855.96
2011-09-06,155273.5,9533.55,2816.83,2386.66,2889.34
2011-09-07,157885.1,9701.72,2876.69,2424.66,2948.75
2011-09-08,156687.7,9616.09,2832.43,2385.43,2904.49
2011-09-09,151990.1,9294.11,2753.22,2327.17,2825.8
2011-09-10,,,,,
2011-09-11,,,,,
2011-09-12,148693.7,9053.01,2688.06,2261.55,2757.75
2011-09-13,149487.3,9131.44,2705.89,2275.45,2774.96
2011-09-14,151519.5,9301.41,2750.11,2313.65,2818.19
2011-09-15,152875.9,9383.54,2771.28,2326.05,2839.29
2011-09-16,152162.8,9319.83,2750.33,2312.8,2820.25
2011-09-17,,,,,
2011-09-18,,,,,
2011-09-19,150146.7,9180.06,2716.78,2289.29,2787.44
2011-09-20,150238.7,9203.87,2717.15,2291.89,2787.52
2011-09-21,146317.0,8931.09,2630.91,2228.97,2701.85
2011-09-22,138612.8,8415.57,2480.76,2104.31,2548.23
2011-09-23,138077.3,8404.55,2482.63,2103.57,2546.62
2011-09-24,,,,,
2011-09-25,,,,,
2011-09-26,139077.3,8457.64,2504.95,2107.22,2568.44
2011-09-27,140750.3,8588.62,2555.94,2157.77,2620.34
2011-09-28,139006.1,8462.93,2514.56,2127.74,2579.15
2011-09-29,139297.3,8493.65,2518.07,2129.64,2581.77
2011-09-30,136717.8,8302.95,2463.63,2084.99,2526.09
2011-10-01,,,,,
2011-10-02,,,,,
2011-10-03,128574.7,7749.18,2291.68,1934.63,2354.16
2011-10-04,126777.7,7656.73,2286.73,1917.73,2346.3
2011-10-05,128725.2,7776.23,2309.43,1926.61,2368.6
2011-10-06,131318.7,7944.02,2360.82,1961.19,2420.62
2011-10-07,130042.6,7845.67,2325.95,1940.76,2388.03
2011-10-08,,,,,
2011-10-09,,,,,
2011-10-10,,,,,
2011-10-11,134999.8,8176.29,2429.56,2029.6,2490.49
2011-10-12,139853.7,8510.39,2539.08,2126.17,2600.26
2011-10-13,141987.3,8665.94,2596.64,2181.9,2657.89
2011-10-14,147397.1,9039.66,2717.05,2282.28,2777.73
2011-10-15,,,,,
2011-10-16,,,,,
2011-10-17,145842.4,8933.55,2677.1,2261.82,2740.81
2011-10-18,149175.3,9144.34,2732.57,2294.89,2799.16
2011-10-19,149291.2,9152.9,2735.15,2301.75,2804.67
2011-10-20,148578.1,9114.14,2737.72,2313.28,2807.29
2011-10-21,151684.2,9337.64,2797.53,2361.53,2867.1
2011-10-22,,,,,
2011-10-23,,,,,
2011-10-24,155518.1,9597.93,2861.82,2400.22,2932.6
2011-10-25,155148.0,9571.14,2850.53,2383.56,2919.04
2011-10-26,157684.0,9751.94,2880.78,2403.75,2948.96
2011-10-27,164562.1,10188.05,3005.52,2482.99,3073.27
2011-10-28,165660.5,10246.83,3015.22,2477.55,3084.34
2011-10-29,,,,,
2011-10-30,,,,,
2011-10-31,161858.4,9998.49,2905.54,2380.39,2973.57
2011-11-01,155292.1,9556.93,2762.03,2266.25,2829.13
2011-11-02,152174.6,9317.21,2689.31,2204.86,2760.45
2011-11-03,156727.9,9619.1,2782.87,2243.65,2851.43
2011-11-04,156056.2,9566.33,2761.36,2216.57,2829.33
2011-11-05,,,,,
2011-11-06,,,,,
2011-11-07,155550.4,9531.8,2747.55,2191.0,2812.98
2011-11-08,156306.6,9615.4,2792.83,2237.88,2855.7
2011-11-09,150850.3,9219.82,2676.44,2149.64,2739.04
2011-11-10,151690.3,9260.63,2693.62,2155.16,2755.0
2011-11-11,154486.8,9424.48,2751.67,2192.13,2815.3
2011-11-12,,,,,
2011-11-13,,,,,
2011-11-14,151662.9,9220.72,2676.91,2135.0,2743.17
2011-11-15,151249.2,9220.78,2679.19,2135.64,2744.31
2011-11-16,149219.8,9069.75,2625.93,2079.43,2689.73
2011-11-17,143872.5,8685.8,2519.01,1993.06,2583.06
2011-11-18,144990.6,8773.34,2528.04,1997.71,2591.61
2011-11-19,,,,,
2011-11-20,,,,,
2011-11-21,141165.9,8524.58,2454.0,1937.85,2516.35
2011-11-22,142224.3,8614.98,2483.13,1964.48,2545.33
2011-11-23,138546.7,8351.43,2410.76,1912.3,2473.41
2011-11-24,139269.3,8405.2,2426.09,1924.44,2488.75
2011-11-25,138485.5,8337.52,2426.0,1931.63,2489.88
2011-11-26,,,,,
2011-11-27,,,,,
2011-11-28,,,,,
2011-11-29,141311.8,8512.35,2452.04,1915.89,2517.02
2011-11-30,146893.3,8921.23,2562.85,1994.22,2624.19
2011-12-01,148783.7,9090.59,2609.14,2023.27,2669.92
2011-12-02,150081.7,9194.48,2629.63,2040.68,2689.35
2011-12-03,,,,,
2011-12-04,,,,,
2011-12-05,150725.7,9210.22,2640.09,2039.36,2698.83
2011-12-06,150198.2,9142.88,2615.58,2010.26,2675.3
2011-12-07,147367.6,8931.76,2558.11,1973.24,2618.53
2011-12-08,,,,,
2011-12-09,,,,,
2011-12-10,,,,,
2011-12-11,,,,,
2011-12-12,143427.3,8698.34,2485.41,1932.78,2542.9
2011-12-13,143300.6,8686.36,2474.8,1926.34,2532.62
2011-12-14,140325.2,8476.68,2408.43,1876.87,2467.33
2011-12-15,140317.3,8450.13,2401.43,1868.32,2460.89
2011-12-16,141912.7,8557.02,2433.4,1891.61,2494.08
2011-12-17,,,,,
2011-12-18,,,,,
2011-12-19,141066.4,8479.29,2400.33,1861.59,2461.85
2011-12-20,142670.1,8585.13,2442.27,1877.77,2504.4
2011-12-21,142703.7,8590.44,2440.87,1883.8,2504.52
2011-12-22,144084.8,8675.35,2456.34,1887.09,2521.3
2011-12-23,145050.8,8727.98,2466.7,1894.3,2532.88
2011-12-24,,,,,
2011-12-25,,,,,
2011-12-26,,,,,
2011-12-27,145483.7,8753.65,2457.37,1888.0,2525.15
2011-12-28,143924.8,8645.7,2425.98,1867.6,2493.08
2011-12-29,144518.0,8696.53,2462.63,1904.29,2528.81
2011-12-30,,,,,
2011-12-31,,,,,
2012-01-01,,,,,
2012-01-02,,,,,
2012-01-03,149091.8,8977.95,2568.2,1961.58,2631.83
2012-01-04,154400.5,9384.85,2715.46,2099.42,2779.46
2012-01-05,154019.8,9356.91,2715.19,2117.67,2783.35
2012-01-06,155490.7,9475.73,2769.75,2181.22,2839.67
2012-01-07,,,,,
2012-01-08,,,,,
2012-01-09,155266.2,9470.77,2780.51,2189.55,2849.94
2012-01-10,157851.8,9661.03,2833.23,2220.82,2901.09
2012-01-11,158258.9,9686.87,2825.73,2206.36,2893.48
2012-01-12,158796.7,9706.88,2819.99,2197.7,2889.51
2012-01-13,155571.9,9474.17,2753.52,2146.96,2822.26
2012-01-14,,,,,
2012-01-15,,,,,
2012-01-16,155248.0,9456.45,2754.57,2147.56,2823.12
2012-01-17,157130.2,9576.67,2784.9,2173.3,2853.79
2012-01-18,160275.6,9801.83,2862.24,2235.85,2930.44
2012-01-19,160850.8,9840.45,2882.14,2252.22,2950.07
2012-01-20,160356.3,9803.2,2867.59,2247.44,2934.91
2012-01-21,,,,,
2012-01-22,,,,,
2012-01-23,161651.3,9875.28,2885.62,2258.63,2954.17
2012-01-24,162501.0,9945.23,2898.35,2266.95,2966.78
2012-01-25,162982.4,9983.86,2914.93,2288.88,2984.9
2012-01-26,162937.0,9948.56,2908.7,2288.97,2979.98
2012-01-27,160540.7,9763.86,2831.58,2214.44,2903.42
2012-01-28,,,,,
2012-01-29,,,,,
2012-01-30,157962.8,9592.93,2770.83,2157.77,2842.5
2012-01-31,158345.1,9621.0,2787.17,2171.31,2858.22
2012-02-01,160894.2,9807.77,2837.06,2214.44,2906.97
2012-02-02,160461.0,9771.24,2817.65,2199.49,2886.65
2012-02-03,160161.1,9736.66,2810.57,2196.93,2880.31
2012-02-04,,,,,
2012-02-05,,,,,
2012-02-06,159775.9,9701.53,2806.64,2190.06,2875.6
2012-02-07,159198.3,9645.81,2769.56,2149.71,2839.92
